motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_7770	2746	1.41326e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_21349	7635	1.12067e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_26864	9598	7.35022e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49704	17661	2.22968e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_34126	12326	1.59517e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_29097	10463	1.47571e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_42182	14935	1.36687e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_46509	16459	1.30397e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_29038	10432	1.17808e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49433	17560	963796	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_40072	14259	946872	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49971	17764	794999	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_44217	15579	779102	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49275	17495	686692	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_40146	14288	639268	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_40822	14484	358033	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_40149	14291	351733	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_40148	14290	341176	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_13161	4591	318571	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_44967	15873	311142	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49245	17481	257294	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_18808	6685	255211	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_21955	7870	244493	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49422	17555	235983	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_813	347	231787	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_13925	4866	192911	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_35448	12714	191608	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_25510	9218	189155	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_36403	13020	181804	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_13905	4858	181488	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49944	17746	174019	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_31915	11590	170970	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_9791	3489	170721	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_45926	16207	166560	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_24767	8950	165822	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_34062	12306	160400	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_42628	15090	159867	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_47850	16936	151217	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_33315	12023	137852	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_19073	6790	133917	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_31952	11604	133063	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_13182	4599	125031	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_15688	5492	124651	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_14654	5100	122038	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_7751	2737	120925	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_16951	5943	114218	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49463	17577	112883	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_25630	9258	112661	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_30451	11011	111247	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_4611	1596	105168	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49963	17758	103620	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_99	58	102649	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_45217	15970	99742.2	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_36247	12954	92907.7	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_28396	10157	92243	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_11692	4050	91757.4	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_3649	1283	86765.6	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_44291	15619	85472.9	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_38426	13649	84977.3	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_24562	8868	83624.9	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_41798	14823	79899.9	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_40962	14516	78265	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_12315	4288	77517.7	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_23397	8422	71093.3	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_5518	1954	71042.2	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_49946	17748	69093.9	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_31048	11229	68602.7	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_8930	3165	62856	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_31912	11587	61512.2	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_38299	13610	60720.4	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_8370	2936	60140.2	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_36298	12977	58102.3	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_50096	17810	58070.2	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_25383	9162	57680.4	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_138	82	57161.7	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_47775	16910	57138.5	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_10079	3601	56228.7	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_21791	7785	54433.1	tp
