motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16327	6235	210.416	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_18901	7271	165.128	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_18902	7272	161.995	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_23757_shuf_1	30459	155.346	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16298	6220	149.945	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16317	6229	143.018	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16326	6234	141.783	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_31897	12563	135.662	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16293	6218	133.059	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_18732	7196	124.509	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_45225	17542	124.507	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_31889_shuf_1	33703	124.122	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_23786_shuf_1	30473	118.258	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_22579	8811	117.129	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_18899	7270	116.244	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_23932_shuf_1	30536	112.467	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_482	251	111.691	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_24523	9639	111.058	tp
