motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_43417	43417	3.59397e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_32365	32365	3.18864e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_22223	22223	2.17216e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_42121	42121	2.17172e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_48999	48999	1.59507e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_36861	36861	1.44536e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_15183	15183	1.04029e+07	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_27062	27062	9.63752e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_23496	23496	9.31695e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_92	92	8.88558e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_11578	11578	8.35571e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_7648	7648	7.59448e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_5436	5436	7.54878e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_3437	3437	6.65032e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_47551	47551	5.85081e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_47548	47548	5.84629e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_8899	8899	4.87344e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_10713	10713	4.6319e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_27853	27853	3.94226e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_18481	18481	3.91973e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_30556	30556	3.76929e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_24473	24473	3.57689e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_46617	46617	3.50314e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_48682	48682	3.39272e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	tipseq_peak_904	904	3.3478e+06	tp
