motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_8408	3241	6.61038e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_29130	11394	5.55934e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_23131	9040	3.65579e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_53134	20624	3.49943e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_31513	12399	1.46721e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_43404	16897	1.41432e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_53932	20949	1.14133e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_31450	12364	1.1156e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_45710	17716	1.01535e+06	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_47982	18528	959757	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_36943	14586	939055	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_21865	8483	916845	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_50428	19527	863230	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_54224	21073	603561	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_53467	20756	444296	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_38178	15011	421579	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_43494	16937	347416	tp
/tmp/Rtmp6bGvRV/1	MA1930.2	CTCF	chipseq_peak_894	410	318039	tp
