motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15145	9979	235.755	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15148	9982	216.944	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_7170	4720	209.886	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15167	9992	166.064	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15137	9974	156.108	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15143	9978	155.927	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15152	9984	152.17	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_5291	3498	146.578	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_5291	3497	146.578	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_28800	18812	130.359	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_13443	8876	125.7	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_188	84	123.789	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_2859_shuf_1	34686	123.589	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_2899	1898	121.502	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15147	9981	121.168	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_17920	11771	119.213	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_1903	1186	118.122	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_53	25	117.305	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_24055	15626	113.624	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_5050	3328	113.204	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_42399	27846	112.998	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_29516	19211	112.473	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_34569_shuf_1	55281	112.22	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16735	11070	110.719	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_40610	26625	109.885	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15165	9990	107.42	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_22416	14619	105.895	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_30471	19794	105.382	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_3517_shuf_1	35128	104.53	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_5066	3340	104.17	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_42767	28080	104.042	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_8034_shuf_1	38102	104.038	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_24363	15840	103.918	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16341_shuf_1	43616	103.901	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_19496_shuf_1	45582	103.886	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_19927	13061	103.865	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_2321	1489	103.848	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15161	9989	103.477	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_17891	11750	102.852	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16100	10647	102.804	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_32539	21114	102.759	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_20084	13171	102.706	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15166	9991	102.262	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_8994_shuf_1	38708	101.509	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_18829_shuf_1	45149	101.374	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_28488	18610	100.154	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_16285	10764	99.6963	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15141	9976	99.289	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_49142	32212	98.4756	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_8703	5709	98.1807	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_26335	17158	98.0157	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_30240	19665	97.5965	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_24491	15922	97.3201	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_14202	9403	97.1273	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_33956_shuf_1	54889	96.5145	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_26527	17303	96.4812	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_24516	15941	95.9935	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_49982_shuf_1	65551	95.9718	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_38693_shuf_1	58153	95.2447	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_33956	22075	95.0379	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_39689_shuf_1	58792	94.8342	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_8590	5648	94.4972	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_19154	12535	94.4193	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_40921	26859	94.3911	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_15146	9980	93.8066	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_7004	4632	93.6207	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_12547_shuf_1	41106	93.2883	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_7550	4956	93.2647	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_31529_shuf_1	53276	93.2511	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	chipseq_peak_8114_shuf_1	38157	93.2445	fp
