motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_7159	4938	293.59	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14980	10426	279.78	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14967	10415	251.563	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14960	10408	232.779	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14965	10413	211.203	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14976	10422	196.801	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_38082	26502	196.682	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14964	10412	196.49	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_16077	11201	196.145	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_28780	20014	194.493	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_28195	19600	193.3	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_47323	32910	192.413	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14969	10417	188.643	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_25825	17896	186.198	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_5067	3487	182.271	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_23522	16292	179.677	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_5358	3668	171.295	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_19763	13760	167.528	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_4421_shuf_1	37343	160.539	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_252	175	158.694	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_13307	9265	157.714	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_4421	3055	157.011	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_22555	15658	156.159	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_28969_shuf_1	54458	155.523	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_27841	19351	154.32	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_26058	18064	153.732	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14838_shuf_1	44611	148.377	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_17084_shuf_1	46177	146.803	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_41883	29057	146.392	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_41233	28606	142.452	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_22781	15817	141.01	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_15167	10561	140.265	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_43610_shuf_1	64570	137.468	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_1287_shuf_1	35186	136.813	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_7173	4950	136.597	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_37738	26269	136.448	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_27901	19397	136.206	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_16645	11608	134.374	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_15626	10891	132.229	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_14978	10424	131.09	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_37992	26442	127.594	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_45782	31818	126.096	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_31581	21981	125.455	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_38188	26575	125.078	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_8643	5999	123.891	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_2901	1976	123.347	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_8769_shuf_1	40379	121.76	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_29148	20301	119.995	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_801	556	119.168	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_23339	16168	118.551	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_22733	15783	118.031	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_17625	12282	117.504	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_11740	8165	115.204	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_29487	20532	114.237	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_15719	10954	112.868	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_11309	7876	112.042	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_5227	3590	111.962	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_43216	29978	111.89	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_48419	33663	111.518	tp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_29487_shuf_1	54820	111.298	fp
/tmp/Rtmp6bGvRV/1	MA1102.3	CTCFL	tipseq_peak_47210	32837	110.861	tp
